session_id,rider_id,session_time,time_on_app,pages_visited,converted,city,loyalty_status
S010037,R00593,2025-04-27 14:38:41+02:05,68,1,0,Cairo,Bronze
S010038,R04538,2025-04-27 16:09:17+02:05,63,2,1,Cairo,Gold
S010039,R03999,2025-04-27 07:29:03+00:14,97,1,0,Lagos,Bronze
S010040,R07486,2025-04-27 07:04:13+00:14,64,1,0,Lagos,Bronze
S010041,R06049,2025-04-27 06:42:51+02:05,17,2,0,Cairo,Bronze
S010042,R03452,2025-04-27 12:46:25+02:05,148,4,1,Cairo,Gold
S010043,R07455,2025-04-27 06:30:39+02:27,2,2,0,Nairobi,Bronze
S010044,R05500,2025-04-27 17:25:03+00:14,3,2,0,Lagos,Bronze
S010045,R06775,2025-04-27 15:01:40+02:05,18,2,0,Cairo,Platinum
S010046,R06717,2025-04-27 07:41:38+00:14,15,4,0,Lagos,Bronze
S010047,R08871,2025-04-27 18:21:20+02:05,168,5,1,Cairo,Bronze
S010048,R02467,2025-04-27 16:09:03+02:05,18,4,0,Cairo,Bronze
S010049,R08530,2025-04-27 08:08:43+02:05,446,1,0,Cairo,Bronze
S010050,R06696,2025-04-27 00:12:33+02:05,34,5,0,Cairo,Silver
S010051,R07490,2025-04-27 06:01:25+00:14,29,2,1,Lagos,Gold
S010052,R09544,2025-04-27 06:09:12+02:05,7,1,0,Cairo,Bronze
S010053,R03393,2025-04-27 18:15:45+00:14,73,1,0,Lagos,Bronze
S010054,R03883,2025-04-27 10:07:54+00:14,60,5,0,Lagos,Bronze
S010055,R00685,2025-04-27 19:08:59+02:05,168,4,0,Cairo,Bronze
S010056,R07019,2025-04-27 13:48:05+02:05,294,2,0,Cairo,Silver
S010057,R00746,2025-04-27 05:18:53+00:14,146,5,0,Lagos,Silver
S010058,R07784,2025-04-27 06:24:16+02:27,29,1,0,Nairobi,Bronze
S010059,R03742,2025-04-27 18:24:36+02:27,9,3,0,Nairobi,Bronze
S010060,R00562,2025-04-27 07:35:54+00:14,101,2,0,Lagos,Bronze
S010061,R09329,2025-04-27 00:35:40+02:05,76,1,0,Cairo,Bronze
S010062,R08237,2025-04-27 07:00:15+00:14,31,5,1,Lagos,Bronze
S010063,R01725,2025-04-27 08:40:14+02:05,39,4,0,Cairo,Silver
S010064,R00177,2025-04-27 10:45:55+00:14,13,1,1,Lagos,Bronze
S010065,R04965,2025-04-27 17:23:22+02:27,20,1,0,Nairobi,Bronze
S010066,R04646,2025-04-27 22:56:36+00:14,320,4,0,Lagos,Silver
S010067,R07528,2025-04-27 20:40:39+02:05,34,5,0,Cairo,Bronze
S010068,R08044,2025-04-27 14:17:10+02:27,4,5,0,Nairobi,Bronze
S010069,R02226,2025-04-27 17:09:35+00:14,1,2,0,Lagos,Bronze
S010070,R04781,2025-04-27 10:06:19+02:27,193,3,0,Nairobi,Bronze
S010071,R02563,2025-04-27 13:12:54+02:05,183,1,0,Cairo,Bronze
S010072,R08179,2025-04-27 09:43:25+00:14,5,1,0,Lagos,Bronze
S010073,R04438,2025-04-27 06:43:59+02:05,29,5,0,Cairo,Bronze
S010074,R09183,2025-04-27 09:04:43+02:27,17,5,0,Nairobi,Bronze
S010075,R02508,2025-04-27 16:41:14+02:27,1,1,0,Nairobi,Bronze
S010076,R09987,2025-04-27 10:26:48+02:27,8,2,0,Nairobi,Bronze
S010077,R06402,2025-04-27 04:04:11+00:14,178,2,0,Lagos,Bronze
S010078,R09323,2025-04-27 18:36:05+02:27,21,3,0,Nairobi,Silver
S010079,R09253,2025-04-27 16:34:02+02:27,135,4,1,Nairobi,Bronze
S010080,R00584,2025-04-27 10:34:48+02:05,3,2,1,Cairo,Silver
S010081,R08635,2025-04-27 05:06:44+00:14,2,5,0,Lagos,Bronze
S010082,R04689,2025-04-27 11:23:44+02:05,235,5,0,Cairo,Silver
S010083,R06302,2025-04-27 15:02:26+00:14,41,3,1,Lagos,Gold
S010084,R05800,2025-04-27 19:49:02+02:27,414,1,1,Nairobi,Bronze
S010085,R00662,2025-04-27 08:54:45+00:14,62,4,0,Lagos,Bronze
S010086,R08159,2025-04-27 09:47:41+00:14,116,3,0,Lagos,Bronze
S010087,R09879,2025-04-27 04:41:51+02:27,34,5,1,Nairobi,Silver
S010088,R09150,2025-04-27 17:33:18+02:05,34,1,1,Cairo,Platinum
S010089,R09314,2025-04-27 06:39:30+02:27,68,1,0,Nairobi,Silver
S010090,R07684,2025-04-27 09:46:38+00:14,39,4,0,Lagos,Bronze
S010091,R03936,2025-04-27 20:25:33+02:27,19,1,0,Nairobi,Bronze
S010092,R00847,2025-04-27 11:14:48+02:05,14,1,0,Cairo,Bronze
S010093,R09875,2025-04-27 06:44:45+00:14,8,1,1,Lagos,Gold
S010094,R03599,2025-04-27 17:13:36+02:27,0,2,1,Nairobi,Bronze
S010095,R08965,2025-04-27 14:14:11+02:05,15,1,0,Cairo,Silver
S010096,R06305,2025-04-27 04:32:12+02:27,55,1,0,Nairobi,Bronze
S010097,R01845,2025-04-27 10:36:35+02:27,91,1,0,Nairobi,Silver
S010098,R02196,2025-04-27 23:39:31+02:05,19,1,0,Cairo,Silver
S010099,R09394,2025-04-27 13:20:44+02:05,6,2,1,Cairo,Bronze
S010100,R09836,2025-04-27 16:08:34+02:27,102,5,0,Nairobi,Bronze
S010101,R09265,2025-04-27 19:22:47+02:27,1800,4,1,Nairobi,Bronze
S010102,R03286,2025-04-27 19:31:32+02:27,51,5,0,Nairobi,Platinum
S010103,R01070,2025-04-27 20:40:22+02:27,159,3,1,Nairobi,Bronze
S010104,R06497,2025-04-27 19:11:47+02:05,432,2,0,Cairo,Bronze
S010105,R04937,2025-04-27 11:05:30+02:05,697,5,0,Cairo,Bronze
S010106,R08047,2025-04-27 00:23:34+00:14,123,5,0,Lagos,Bronze
S010107,R05706,2025-04-27 11:38:20+02:27,26,2,0,Nairobi,Bronze
S010108,R09376,2025-04-27 21:35:32+00:14,9,3,0,Lagos,Silver
S010109,R06275,2025-04-27 10:06:47+02:27,18,5,0,Nairobi,Bronze
S010110,R05921,2025-04-27 06:13:29+02:05,168,4,0,Cairo,Bronze
S010111,R09040,2025-04-27 10:26:10+02:05,644,2,0,Cairo,Platinum
S010112,R03656,2025-04-27 08:11:46+00:14,19,4,0,Lagos,Gold
S010113,R00331,2025-04-27 07:58:56+02:05,1009,5,1,Cairo,Bronze
S010114,R01261,2025-04-27 13:01:43+02:27,0,2,0,Nairobi,Bronze
S010115,R05375,2025-04-27 19:59:25+02:05,30,5,0,Cairo,Bronze
S010116,R01391,2025-04-27 09:05:01+02:05,269,2,0,Cairo,Bronze
S010117,R05593,2025-04-27 16:32:42+00:14,0,3,0,Lagos,Silver
S010118,R00907,2025-04-27 14:33:00+00:14,60,4,0,Lagos,Silver
S010119,R09626,2025-04-27 19:26:02+02:27,72,4,0,Nairobi,Bronze
S010120,R04788,2025-04-27 20:44:24+02:05,696,3,0,Cairo,Bronze
S010121,R03949,2025-04-27 12:29:13+00:14,8,3,0,Lagos,Silver
S010122,R09949,2025-04-27 20:13:00+02:05,50,1,0,Cairo,Bronze
S010123,R06034,2025-04-27 15:20:03+02:05,27,2,0,Cairo,Silver
S010124,R05441,2025-04-27 07:11:07+02:05,10,5,0,Cairo,Bronze
S010125,R00998,2025-04-27 08:59:07+02:27,73,4,0,Nairobi,Bronze
S010126,R03355,2025-04-27 10:07:05+00:14,32,1,0,Lagos,Silver
S010127,R02929,2025-04-27 18:57:49+02:27,2,1,0,Nairobi,Bronze
S010128,R03415,2025-04-27 14:35:51+00:14,85,3,0,Lagos,Gold
S010129,R07733,2025-04-27 12:27:12+00:14,38,1,0,Lagos,Bronze
S010130,R02124,2025-04-27 21:27:38+02:05,55,4,0,Cairo,Bronze
S010131,R08018,2025-04-27 06:05:26+00:14,29,5,0,Lagos,Bronze
S010132,R01051,2025-04-27 17:54:09+02:27,19,2,0,Nairobi,Silver
S010133,R06811,2025-04-27 08:02:53+02:05,66,2,0,Cairo,Bronze
S010134,R04077,2025-04-27 20:23:30+02:05,65,2,1,Cairo,Silver
S010135,R09363,2025-04-27 08:14:49+02:27,7,3,0,Nairobi,Bronze
S010136,R03361,2025-04-27 07:39:51+00:14,33,4,0,Lagos,Silver
S010137,R04330,2025-04-27 08:33:54+00:14,47,1,0,Lagos,Silver
S010138,R05146,2025-04-27 17:34:29+02:27,856,3,1,Nairobi,Bronze
S010139,R00427,2025-04-27 15:51:39+00:14,51,3,0,Lagos,Bronze
S010140,R06693,2025-04-27 05:19:55+00:14,0,1,0,Lagos,Bronze
S010141,R01056,2025-04-27 06:47:37+00:14,16,1,0,Lagos,Silver
S010142,R03575,2025-04-27 11:02:44+00:14,5,4,0,Lagos,Bronze
S010143,R09003,2025-04-27 09:20:49+02:27,3,5,0,Nairobi,Bronze
S010144,R03776,2025-04-27 13:01:57+02:27,9,2,0,Nairobi,Bronze
S010145,R03936,2025-04-27 10:37:49+02:27,0,5,1,Nairobi,Bronze
S010146,R02539,2025-04-27 18:09:40+00:14,17,5,0,Lagos,Bronze
S010147,R02729,2025-04-27 08:17:14+02:05,10,1,0,Cairo,Bronze
S010148,R08857,2025-04-27 07:29:01+02:05,80,3,1,Cairo,Silver
S010149,R07900,2025-04-27 16:42:12+00:14,9,2,0,Lagos,Silver
S010150,R09699,2025-04-27 11:52:25+00:14,21,1,0,Lagos,Bronze
S010151,R08443,2025-04-27 20:16:22+00:14,42,2,0,Lagos,Bronze
S010152,R03725,2025-04-27 07:08:27+00:14,40,1,0,Lagos,Platinum
S010153,R00520,2025-04-27 07:54:28+02:27,5,1,0,Nairobi,Gold
S010154,R06946,2025-04-27 17:11:19+02:05,32,4,0,Cairo,Silver
S010155,R00423,2025-04-27 12:26:52+02:27,38,2,0,Nairobi,Gold
S010156,R07343,2025-04-27 05:11:40+00:14,0,1,1,Lagos,Bronze
S010157,R00900,2025-04-27 11:11:21+02:27,2,1,1,Nairobi,Bronze
S010158,R09684,2025-04-27 18:55:46+02:05,113,2,0,Cairo,Bronze
S010159,R01172,2025-04-27 09:12:42+02:27,3,1,0,Nairobi,Bronze
S010160,R05758,2025-04-27 17:40:22+00:14,69,5,0,Lagos,Gold
S010161,R00865,2025-04-27 15:41:12+02:05,40,4,0,Cairo,Bronze
S010162,R02901,2025-04-27 19:14:16+00:14,41,1,0,Lagos,Bronze
S010163,R06818,2025-04-27 16:36:39+02:27,10,1,0,Nairobi,Bronze
S010164,R04041,2025-04-27 17:59:52+00:14,947,2,1,Lagos,Bronze
S010165,R09549,2025-04-27 16:32:07+02:27,8,1,0,Nairobi,Bronze
S010166,R04203,2025-04-27 16:32:14+02:27,16,3,0,Nairobi,Silver
S010167,R05706,2025-04-27 20:27:20+02:27,97,2,0,Nairobi,Bronze
S010168,R05791,2025-04-27 20:19:34+02:27,27,3,0,Nairobi,Silver
S010169,R02694,2025-04-27 12:43:37+02:05,474,5,1,Cairo,Silver
S010170,R04132,2025-04-27 10:46:31+00:14,0,2,0,Lagos,Bronze
S010171,R02882,2025-04-27 22:50:46+02:05,29,1,0,Cairo,Gold
S010172,R00162,2025-04-27 10:27:53+02:27,15,5,0,Nairobi,Gold
S010173,R04017,2025-04-27 08:10:01+02:05,238,2,0,Cairo,Bronze
S010174,R09233,2025-04-27 13:14:27+02:05,235,1,0,Cairo,Bronze
S010175,R02623,2025-04-27 15:07:20+00:14,1800,5,0,Lagos,Platinum
S010176,R00212,2025-04-27 16:51:38+00:14,58,5,0,Lagos,Bronze
S010177,R01825,2025-04-27 16:19:25+02:27,28,5,0,Nairobi,Bronze
S010178,R01216,2025-04-27 08:26:53+02:27,8,5,0,Nairobi,Platinum
S010179,R02752,2025-04-27 13:05:58+02:05,21,3,0,Cairo,Bronze
S010180,R04230,2025-04-27 20:50:57+02:05,31,1,1,Cairo,Platinum
S010181,R07927,2025-04-27 05:31:37+02:27,37,4,0,Nairobi,Platinum
S010182,R03086,2025-04-27 15:18:10+02:27,11,2,0,Nairobi,Bronze
S010183,R08082,2025-04-27 12:03:11+00:14,20,4,0,Lagos,Bronze
S010184,R05735,2025-04-27 12:18:36+02:27,100,4,0,Nairobi,Bronze
S010185,R09883,2025-04-27 07:35:45+02:05,299,1,0,Cairo,Bronze
S010186,R06011,2025-04-27 18:58:12+02:27,45,4,1,Nairobi,Bronze
S010187,R04565,2025-04-27 07:51:39+02:27,36,2,0,Nairobi,Silver
S010188,R04477,2025-04-27 00:15:25+02:05,45,3,0,Cairo,Bronze
S010189,R08981,2025-04-27 13:51:21+02:27,15,1,0,Nairobi,Bronze
S010190,R07026,2025-04-27 18:54:58+00:14,10,2,0,Lagos,Bronze
S010191,R09091,2025-04-27 01:13:45+02:05,17,2,0,Cairo,Platinum
S010192,R05835,2025-04-27 00:39:31+00:14,34,2,1,Lagos,Platinum
S010193,R08481,2025-04-27 03:59:11+00:14,128,2,0,Lagos,Silver
S010194,R09324,2025-04-27 18:23:34+02:05,6,4,0,Cairo,Gold
S010195,R09073,2025-04-27 14:38:16+02:05,86,4,1,Cairo,Gold
S010196,R02059,2025-04-27 06:38:07+00:14,4,1,0,Lagos,Silver
S010197,R03592,2025-04-27 11:52:04+02:27,233,1,0,Nairobi,Silver
S010198,R00730,2025-04-27 06:45:51+00:14,7,3,0,Lagos,Bronze
S010199,R03835,2025-04-27 07:18:03+02:05,8,2,0,Cairo,Silver
S010200,R08302,2025-04-27 21:26:24+02:27,11,4,1,Nairobi,Silver
S010201,R06995,2025-04-27 13:35:39+02:27,6,5,0,Nairobi,Bronze
S010202,R06787,2025-04-27 14:19:56+00:14,1800,5,0,Lagos,Gold
S010203,R00328,2025-04-27 21:24:17+02:05,71,5,0,Cairo,Bronze
S010204,R00898,2025-04-27 14:04:56+02:27,7,5,0,Nairobi,Bronze
S010205,R08089,2025-04-27 15:48:41+00:14,21,2,0,Lagos,Bronze
S010206,R05252,2025-04-27 16:00:25+00:14,62,5,0,Lagos,Bronze
S010207,R06781,2025-04-27 09:19:50+02:27,121,1,0,Nairobi,Bronze
S010208,R00854,2025-04-27 05:25:43+00:14,2,2,0,Lagos,Bronze
S010209,R03815,2025-04-27 22:24:15+00:14,239,5,1,Lagos,Bronze
S010210,R00335,2025-04-27 05:31:47+02:27,22,1,0,Nairobi,Bronze
S010211,R07348,2025-04-27 16:54:47+00:14,12,5,0,Lagos,Silver
S010212,R06636,2025-04-27 16:17:28+00:14,22,5,0,Lagos,Bronze
S010213,R07854,2025-04-27 15:23:34+02:05,26,1,0,Cairo,Bronze
S010214,R01285,2025-04-27 08:04:59+02:05,17,3,0,Cairo,Bronze
S010215,R06559,2025-04-27 13:39:38+00:14,29,1,0,Lagos,Gold
S010216,R06475,2025-04-27 12:00:55+02:27,16,1,0,Nairobi,Bronze
S010217,R01162,2025-04-27 17:29:15+00:14,15,2,0,Lagos,Bronze
S010218,R06363,2025-04-27 07:57:13+02:27,23,3,0,Nairobi,Bronze
S010219,R03258,2025-04-27 15:37:07+02:27,3,1,0,Nairobi,Bronze
S010220,R03929,2025-04-27 18:34:20+02:27,19,1,0,Nairobi,Bronze
S010221,R00804,2025-04-27 05:23:26+02:05,44,1,0,Cairo,Silver
S010222,R00971,2025-04-27 22:11:28+02:05,81,5,0,Cairo,Bronze
S010223,R07189,2025-04-27 17:09:43+00:14,111,2,0,Lagos,Silver
S010224,R06910,2025-04-27 18:32:43+02:27,7,1,0,Nairobi,Bronze
S010225,R03119,2025-04-27 01:30:15+02:27,19,4,0,Nairobi,Bronze
S010226,R06564,2025-04-27 18:43:31+00:14,12,3,0,Lagos,Bronze
S010227,R05653,2025-04-27 13:36:34+02:05,23,3,1,Cairo,Gold
S010228,R07728,2025-04-27 15:18:56+02:05,5,2,0,Cairo,Silver
S010229,R07178,2025-04-27 12:22:51+00:14,35,4,0,Lagos,Bronze
S010230,R04884,2025-04-27 07:08:43+02:05,103,4,0,Cairo,Bronze
S010231,R04785,2025-04-27 14:28:52+02:05,100,2,0,Cairo,Bronze
S010232,R03949,2025-04-27 09:36:35+00:14,7,1,0,Lagos,Silver
S010233,R00050,2025-04-27 04:49:06+00:14,167,2,0,Lagos,Bronze
S010234,R08066,2025-04-27 17:43:42+00:14,105,2,0,Lagos,Silver
S010235,R08340,2025-04-27 17:04:18+02:05,59,3,1,Cairo,Platinum
S010236,R07587,2025-04-27 12:55:34+00:14,17,2,0,Lagos,Bronze
S010237,R05254,2025-04-27 16:11:06+02:27,14,4,0,Nairobi,Silver
S010238,R05115,2025-04-27 08:58:18+02:05,4,1,0,Cairo,Bronze
S010239,R04526,2025-04-27 23:38:07+00:14,11,2,0,Lagos,Silver
S010240,R04779,2025-04-27 18:17:11+00:14,158,2,0,Lagos,Bronze
S010241,R04882,2025-04-27 07:37:37+02:05,12,4,0,Cairo,Bronze
S010242,R09960,2025-04-27 16:15:18+00:14,85,1,0,Lagos,Bronze
S010243,R05498,2025-04-27 08:15:03+02:27,71,1,1,Nairobi,Gold
S010244,R08122,2025-04-27 20:05:28+02:27,430,2,0,Nairobi,Bronze
S010245,R02058,2025-04-27 19:52:05+00:14,138,1,0,Lagos,Bronze
S010246,R09938,2025-04-27 02:40:59+02:05,71,5,0,Cairo,Gold
S010247,R04509,2025-04-27 12:21:47+02:27,4,1,1,Nairobi,Bronze
S010248,R08605,2025-04-27 08:58:23+02:05,17,4,0,Cairo,Bronze
S010249,R06638,2025-04-27 10:40:19+02:27,31,3,1,Nairobi,Bronze
S010250,R03624,2025-04-27 07:53:04+02:05,4,2,0,Cairo,Bronze
S010251,R02272,2025-04-27 07:29:33+02:05,14,3,0,Cairo,Bronze
S010252,R02228,2025-04-27 07:25:14+00:14,230,2,0,Lagos,Silver
S010253,R08212,2025-04-27 18:10:05+02:05,50,3,0,Cairo,Silver
S010254,R03912,2025-04-27 20:13:16+02:27,33,3,0,Nairobi,Bronze
S010255,R05173,2025-04-27 17:46:36+02:05,40,1,0,Cairo,Silver
S010256,R05908,2025-04-27 17:02:32+02:27,53,2,0,Nairobi,Bronze
S010257,R09432,2025-04-27 08:53:48+02:05,34,4,0,Cairo,Silver
S010258,R06094,2025-04-27 13:28:35+02:27,27,1,1,Nairobi,Gold
S010259,R04402,2025-04-27 19:23:16+00:14,50,3,0,Lagos,Silver
S010260,R06058,2025-04-27 00:58:50+00:14,6,1,0,Lagos,Bronze
S010261,R08070,2025-04-27 14:45:55+02:05,53,1,0,Cairo,Bronze
S010262,R08728,2025-04-27 18:15:11+02:05,94,5,0,Cairo,Bronze
S010263,R04403,2025-04-27 06:20:40+02:05,6,2,1,Cairo,Gold
S010264,R04160,2025-04-27 15:59:57+02:27,8,2,0,Nairobi,Gold
S010265,R06569,2025-04-27 21:19:33+00:14,1,3,1,Lagos,Gold
S010266,R06605,2025-04-27 05:55:12+02:27,0,1,0,Nairobi,Bronze
S010267,R08717,2025-04-27 06:38:35+02:05,50,1,0,Cairo,Bronze
S010268,R08546,2025-04-27 21:00:07+00:14,46,5,0,Lagos,Platinum
S010269,R03858,2025-04-27 12:44:15+00:14,37,2,0,Lagos,Bronze
S010270,R05311,2025-04-27 07:58:48+02:27,355,4,0,Nairobi,Bronze
S010271,R01618,2025-04-27 17:42:21+00:14,71,1,0,Lagos,Bronze
S010272,R02451,2025-04-27 16:42:41+00:14,1,2,0,Lagos,Bronze
S010273,R06518,2025-04-27 06:43:57+00:14,11,2,0,Lagos,Silver
S010274,R09933,2025-04-27 20:59:46+02:27,25,5,0,Nairobi,Silver
S010275,R04895,2025-04-27 21:44:58+00:14,76,3,0,Lagos,Bronze
S010276,R02928,2025-04-27 08:17:17+00:14,19,1,0,Lagos,Bronze
S010277,R05344,2025-04-27 23:04:59+02:27,2,3,0,Nairobi,Bronze
S010278,R04336,2025-04-27 18:39:59+00:14,29,4,0,Lagos,Bronze
S010279,R06639,2025-04-27 08:37:39+02:27,53,1,0,Nairobi,Bronze
S010280,R00754,2025-04-27 18:02:44+02:27,5,5,1,Nairobi,Silver
S010281,R07502,2025-04-27 10:21:04+00:14,12,2,1,Lagos,Platinum
S010282,R07346,2025-04-27 05:44:05+02:05,33,5,0,Cairo,Bronze
S010283,R04129,2025-04-27 08:07:43+00:14,15,5,0,Lagos,Silver
S010284,R09464,2025-04-27 17:20:38+02:27,71,5,0,Nairobi,Bronze
S010285,R09227,2025-04-27 02:54:56+02:27,26,4,0,Nairobi,Bronze
S010286,R00523,2025-04-27 07:58:35+02:27,86,1,0,Nairobi,Silver
S010287,R07932,2025-04-27 10:33:46+00:14,41,1,0,Lagos,Silver
S010288,R01883,2025-04-27 08:14:55+02:27,111,1,0,Nairobi,Bronze
S010289,R06388,2025-04-27 19:44:44+02:27,48,4,0,Nairobi,Bronze
S010290,R04504,2025-04-27 06:49:53+00:14,13,5,0,Lagos,Bronze
S010291,R02287,2025-04-27 10:16:05+02:05,78,1,0,Cairo,Bronze
S010292,R03978,2025-04-27 18:01:46+02:27,266,4,0,Nairobi,Bronze
S010293,R08332,2025-04-27 12:26:31+00:14,95,2,1,Lagos,Platinum
S010294,R06791,2025-04-27 18:52:07+02:05,113,3,0,Cairo,Silver
S010295,R05036,2025-04-27 18:09:07+02:05,44,5,0,Cairo,Bronze
S010296,R09000,2025-04-27 16:00:21+02:05,42,1,0,Cairo,Bronze
S010297,R07757,2025-04-27 06:34:07+02:27,8,5,0,Nairobi,Silver
S010298,R02352,2025-04-27 07:08:22+00:14,153,1,1,Lagos,Gold
S010299,R07398,2025-04-27 22:58:49+02:27,84,5,0,Nairobi,Platinum
S010300,R05467,2025-04-27 16:50:18+02:27,21,3,0,Nairobi,Bronze
S010301,R02012,2025-04-27 00:44:21+02:05,4,1,0,Cairo,Bronze
S010302,R07684,2025-04-27 22:01:47+00:14,31,1,0,Lagos,Bronze
S010303,R02438,2025-04-27 07:32:54+02:05,27,2,1,Cairo,Bronze
S010304,R01498,2025-04-27 06:34:11+02:05,29,1,0,Cairo,Bronze
S010305,R03238,2025-04-27 17:57:01+00:14,128,1,0,Lagos,Bronze
S010306,R01667,2025-04-27 12:55:44+02:27,61,2,0,Nairobi,Silver
S010307,R08554,2025-04-27 10:12:44+00:14,35,2,0,Lagos,Gold
S010308,R03110,2025-04-27 07:49:15+00:14,1800,2,1,Lagos,Bronze
S010309,R07110,2025-04-27 08:15:57+02:05,188,1,0,Cairo,Bronze
S010310,R08378,2025-04-27 21:36:37+02:05,11,2,0,Cairo,Gold
S010311,R04223,2025-04-27 23:11:20+02:27,4,1,0,Nairobi,Bronze
S010312,R04206,2025-04-27 11:30:28+00:14,114,2,1,Lagos,Bronze
S010313,R00938,2025-04-27 01:35:59+02:05,1800,1,1,Cairo,Bronze
S010314,R03209,2025-04-27 05:43:13+00:14,42,2,0,Lagos,Silver
S010315,R05491,2025-04-27 13:51:51+02:05,11,1,0,Cairo,Bronze
S010316,R00259,2025-04-27 21:37:18+02:05,9,1,0,Cairo,Bronze
S010317,R04992,2025-04-27 03:20:35+02:27,113,3,0,Nairobi,Bronze
S010318,R08135,2025-04-27 17:26:18+00:14,22,2,0,Lagos,Bronze
S010319,R03541,2025-04-27 18:29:51+00:14,129,1,0,Lagos,Silver
S010320,R04591,2025-04-27 05:01:29+00:14,54,5,0,Lagos,Bronze
S010321,R08875,2025-04-27 08:37:46+00:14,22,4,0,Lagos,Bronze
S010322,R00577,2025-04-27 12:43:17+00:14,35,3,1,Lagos,Bronze
S010323,R03471,2025-04-27 06:36:02+02:27,33,1,0,Nairobi,Gold
S010324,R02807,2025-04-27 06:36:52+00:14,258,3,0,Lagos,Bronze
S010325,R01864,2025-04-27 08:01:51+02:27,55,1,0,Nairobi,Gold
S010326,R07570,2025-04-27 15:38:53+00:14,30,2,0,Lagos,Bronze
S010327,R02082,2025-04-27 07:30:28+02:05,98,5,0,Cairo,Bronze
S010328,R00653,2025-04-27 14:49:18+02:05,0,1,0,Cairo,Bronze
S010329,R03728,2025-04-27 01:43:43+00:14,60,5,0,Lagos,Gold
S010330,R01311,2025-04-27 19:15:57+00:14,54,5,0,Lagos,Bronze
S010331,R08750,2025-04-27 18:33:17+02:05,0,3,1,Cairo,Bronze
S010332,R08030,2025-04-27 09:57:06+00:14,56,1,0,Lagos,Bronze
S010333,R09358,2025-04-27 09:27:27+00:14,19,1,0,Lagos,Silver
S010334,R04167,2025-04-27 14:07:19+02:27,5,5,0,Nairobi,Bronze
S010335,R09301,2025-04-27 12:44:28+02:05,7,4,1,Cairo,Bronze
S010336,R01344,2025-04-27 20:00:15+00:14,87,1,0,Lagos,Silver
S010337,R06839,2025-04-27 17:34:50+00:14,16,3,0,Lagos,Bronze
S010338,R04650,2025-04-27 06:33:02+02:27,0,4,0,Nairobi,Bronze
S010339,R09777,2025-04-27 03:09:27+02:27,0,1,0,Nairobi,Silver
S010340,R03773,2025-04-27 17:39:03+00:14,17,2,0,Lagos,Bronze
S010341,R07836,2025-04-27 14:31:07+00:14,140,2,0,Lagos,Bronze
S010342,R08584,2025-04-27 21:50:17+00:14,65,5,0,Lagos,Bronze
S010343,R05072,2025-04-27 08:03:26+02:05,120,3,0,Cairo,Bronze
S010344,R08911,2025-04-27 18:08:54+00:14,24,1,0,Lagos,Silver
S010345,R03272,2025-04-27 12:51:53+02:27,11,1,0,Nairobi,Silver
S010346,R03040,2025-04-27 18:51:51+00:14,18,3,0,Lagos,Bronze
S010347,R07620,2025-04-27 09:41:49+00:14,15,1,0,Lagos,Silver
S010348,R06184,2025-04-27 18:58:38+02:27,65,4,1,Nairobi,Bronze
S010349,R01404,2025-04-27 18:29:21+00:14,42,2,0,Lagos,Bronze
S010350,R07749,2025-04-27 07:10:56+02:05,46,2,0,Cairo,Bronze
S010351,R07574,2025-04-27 20:24:02+00:14,24,1,0,Lagos,Bronze
S010352,R02064,2025-04-27 14:07:49+02:05,71,5,0,Cairo,Silver
S010353,R02878,2025-04-27 00:24:45+02:05,27,2,0,Cairo,Bronze
S010354,R03118,2025-04-27 09:50:23+02:27,51,5,0,Nairobi,Bronze
S010355,R08596,2025-04-27 05:36:43+02:27,107,1,0,Nairobi,Silver
S010356,R09331,2025-04-27 22:00:17+02:27,29,1,0,Nairobi,Bronze
S010357,R01776,2025-04-27 02:13:47+02:05,5,4,1,Cairo,Gold
S010358,R02569,2025-04-27 06:34:37+00:14,110,1,0,Lagos,Silver
S010359,R08577,2025-04-27 01:45:02+00:14,105,5,0,Lagos,Gold
S010360,R04841,2025-04-27 01:40:34+00:14,24,1,0,Lagos,Bronze
S010361,R00556,2025-04-27 05:49:57+02:27,77,3,0,Nairobi,Bronze
S010362,R06661,2025-04-27 11:27:52+02:27,17,2,0,Nairobi,Bronze
S010363,R00993,2025-04-27 03:21:54+00:14,209,3,0,Lagos,Bronze
S010364,R00213,2025-04-27 19:30:38+00:14,239,2,0,Lagos,Bronze
S010365,R04700,2025-04-27 07:51:24+02:27,246,1,0,Nairobi,Bronze
S010366,R01994,2025-04-27 10:03:53+00:14,140,5,0,Lagos,Silver
S010367,R07716,2025-04-27 18:05:14+02:05,245,2,0,Cairo,Silver
S010368,R02173,2025-04-27 13:42:01+02:05,8,1,1,Cairo,Gold
S010369,R05098,2025-04-27 19:48:53+02:27,10,4,0,Nairobi,Gold
S010370,R02622,2025-04-27 09:36:07+00:14,108,5,1,Lagos,Gold
S010371,R00744,2025-04-27 11:45:42+02:05,15,2,0,Cairo,Bronze
S010372,R02977,2025-04-27 08:42:43+02:27,38,1,0,Nairobi,Bronze
S010373,R07776,2025-04-27 21:56:11+00:14,34,5,0,Lagos,Silver
S010374,R08110,2025-04-27 16:13:12+00:14,0,1,0,Lagos,Bronze
S010375,R08301,2025-04-27 17:19:15+02:05,249,1,1,Cairo,Bronze
S010376,R01153,2025-04-27 11:40:35+02:27,15,2,0,Nairobi,Bronze
